TrackId,Name,AlbumId,GenreId,Composer,Milliseconds
1999,Polly,163,1,Kurt Cobain,149995
2000,Breed,163,1,Kurt Cobain,208378
2001,"Tourette's",163,1,Kurt Cobain,115591
2002,Blew,163,1,Kurt Cobain,216346
2003,Smells Like Teen Spirit,164,1,Kurt Cobain,301296
2004,In Bloom,164,1,Kurt Cobain,254928
2005,Come As You Are,164,1,Kurt Cobain,219219
2006,Breed,164,1,Kurt Cobain,183928
2007,Lithium,164,1,Kurt Cobain,256992
2008,Polly,164,1,Kurt Cobain,177031
2009,Territorial Pissings,164,1,Kurt Cobain,143281
2010,Drain You,164,1,Kurt Cobain,223973
2011,Lounge Act,164,1,Kurt Cobain,156786
2012,Stay Away,164,1,Kurt Cobain,212636
2013,On A Plain,164,1,Kurt Cobain,196440
2014,Something In The Way,164,1,Kurt Cobain,230556
2093,Bark at the Moon,170,1,O. Osbourne,257252
2094,"I Don't Know",171,1,"B. Daisley, O. Osbourne & R. Rhoads",312980
2095,Crazy Train,171,1,"B. Daisley, O. Osbourne & R. Rhoads",295960
2096,Flying High Again,172,1,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",290851
2097,"Mama, I'm Coming Home",173,1,"L. Kilmister, O. Osbourne & Z. Wylde",251586
2098,No More Tears,173,1,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",444358
2099,"I Don't Know",174,3,"O. Osbourne, R. Daisley, R. Rhoads",283088
2100,Crazy Train,174,3,"O. Osbourne, R. Daisley, R. Rhoads",322716
2101,Believer,174,3,"O. Osbourne, R. Daisley, R. Rhoads",308897
2102,Mr. Crowley,174,3,"O. Osbourne, R. Daisley, R. Rhoads",344241
2103,Flying High Again,174,3,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",261224
2104,Relvelation (Mother Earth),174,3,"O. Osbourne, R. Daisley, R. Rhoads",349440
2105,Steal Away (The Night),174,3,"O. Osbourne, R. Daisley, R. Rhoads",485720
2106,Suicide Solution (With Guitar Solo),174,3,"O. Osbourne, R. Daisley, R. Rhoads",467069
2107,Iron Man,174,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",172120
2108,Children Of The Grave,174,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",357067
2109,Paranoid,174,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",176352
2110,Goodbye To Romance,174,3,"O. Osbourne, R. Daisley, R. Rhoads",334393
2111,No Bone Movies,174,3,"O. Osbourne, R. Daisley, R. Rhoads",249208
2112,Dee,174,3,R. Rhoads,261302
2125,United Colours,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",330266
2126,Slug,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",281469
2127,Your Blue Room,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",328228
2128,Always Forever Now,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",383764
2129,A Different Kind Of Blue,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",120816
2130,Beach Sequence,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",212297
2131,Miss Sarajevo,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",340767
2132,Ito Okashi,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",205087
2133,One Minute Warning,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",279693
2134,Corpse (These Chains Are Way Too Long),176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",214909
2135,Elvis Ate America,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",180166
2136,Plot 180,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",221596
2137,Theme From The Swan,176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",203911
2138,"Theme From Let's Go Native",176,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",186723
2149,Corduroy,178,1,Pearl Jam & Eddie Vedder,305293
2150,Given To Fly,178,1,Eddie Vedder & Mike McCready,233613
2151,"Hail, Hail",178,1,Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,223764
2152,Daughter,178,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,407484
2153,Elderly Woman Behind The Counter In A Small Town,178,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,229328
2154,Untitled,178,1,Pearl Jam,122801
2155,MFC,178,1,Eddie Vedder,148192
2156,Go,178,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,161541
2157,Red Mosquito,178,1,Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder,242991
2158,Even Flow,178,1,Stone Gossard & Eddie Vedder,317100
2159,Off He Goes,178,1,Eddie Vedder,343222
2160,Nothingman,178,1,Jeff Ament & Eddie Vedder,278595
2161,Do The Evolution,178,1,Eddie Vedder & Stone Gossard,225462
2162,Better Man,178,1,Eddie Vedder,246204
2163,Black,178,1,Stone Gossard & Eddie Vedder,415712
2164,"F*Ckin' Up",178,1,Neil Young,377652
2165,Life Wasted,179,4,Stone Gossard,234344
2166,World Wide Suicide,179,4,Eddie Vedder,209188
2167,Comatose,179,4,Mike McCready & Stone Gossard,139990
2168,Severed Hand,179,4,Eddie Vedder,270341
2169,Marker In The Sand,179,4,Mike McCready,263235
2170,Parachutes,179,4,Stone Gossard,216555
2171,Unemployable,179,4,Matt Cameron & Mike McCready,184398
2172,Big Wave,179,4,Jeff Ament,178573
2173,Gone,179,4,Eddie Vedder,249547
2174,Wasted Reprise,179,4,Stone Gossard,53733
2175,Army Reserve,179,4,Jeff Ament,225567
2176,Come Back,179,4,Eddie Vedder & Mike McCready,329743
2177,Inside Job,179,4,Eddie Vedder & Mike McCready,428643
2178,"Can't Keep",180,1,Eddie Vedder,219428
2179,Save You,180,1,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,230112
2180,Love Boat Captain,180,1,Eddie Vedder,276453
2181,Cropduster,180,1,Matt Cameron,231888
2182,Ghost,180,1,Jeff Ament,195108
2183,I Am Mine,180,1,Eddie Vedder,215719
2184,Thumbing My Way,180,1,Eddie Vedder,250226
2185,You Are,180,1,Matt Cameron,270863
2186,Get Right,180,1,Matt Cameron,158589
2187,Green Disease,180,1,Eddie Vedder,161253
2188,Help Help,180,1,Jeff Ament,215092
2189,Bushleager,180,1,Stone Gossard,237479
2190,1/2 Full,180,1,Jeff Ament,251010
2191,Arc,180,1,Pearl Jam,65593
2192,All or None,180,1,Stone Gossard,277655
2193,Once,181,1,Stone Gossard,231758
2194,Evenflow,181,1,Stone Gossard,293720
2195,Alive,181,1,Stone Gossard,341080
2196,Why Go,181,1,Jeff Ament,200254
2197,Black,181,1,Dave Krusen/Stone Gossard,343823
2198,Jeremy,181,1,Jeff Ament,318981
2199,Oceans,181,1,Jeff Ament/Stone Gossard,162194
2200,Porch,181,1,Eddie Vedder,210520
2201,Garden,181,1,Jeff Ament/Stone Gossard,299154
2202,Deep,181,1,Jeff Ament/Stone Gossard,258324
2203,Release,181,1,Jeff Ament/Mike McCready/Stone Gossard,546063
2204,Go,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,193123
2205,Animal,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,169325
2206,Daughter,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,235598
2207,Glorified G,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,206968
2208,Dissident,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,215510
2209,W.M.A.,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,359262
2210,Blood,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,170631
2211,Rearviewmirror,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,284186
2212,Rats,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,255425
2213,Elderly Woman Behind The Counter In A Small Town,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,196336
2214,Leash,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,189257
2215,Indifference,182,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,302053
2216,Johnny B. Goode,141,8,"",243200
2217,"Don't Look Back",141,8,"",221100
2218,Jah Seh No,141,8,"",276871
2219,"I'm The Toughest",141,8,"",230191
2220,Nothing But Love,141,8,"",221570
2221,Buk-In-Hamm Palace,141,8,"",265665
2222,Bush Doctor,141,8,"",239751
2223,Wanted Dread And Alive,141,8,"",260310
2224,Mystic Man,141,8,"",353671
2225,Coming In Hot,141,8,"",213054
2226,Pick Myself Up,141,8,"",234684
2227,Crystal Ball,141,8,"",309733
2228,Equal Rights Downpresser Man,141,8,"",366733
2229,Speak To Me/Breathe,183,1,"Mason/Waters, Gilmour, Wright",234213
2230,On The Run,183,1,"Gilmour, Waters",214595
2231,Time,183,1,"Mason, Waters, Wright, Gilmour",425195
2232,The Great Gig In The Sky,183,1,"Wright, Waters",284055
2233,Money,183,1,Waters,391888
2234,Us And Them,183,1,"Waters, Wright",461035
2235,Any Colour You Like,183,1,"Gilmour, Mason, Wright, Waters",205740
2236,Brain Damage,183,1,Waters,230556
2237,Eclipse,183,1,Waters,125361
2254,Bohemian Rhapsody,185,1,"Mercury, Freddie",358948
2255,Another One Bites The Dust,185,1,"Deacon, John",216946
2256,Killer Queen,185,1,"Mercury, Freddie",182099
2257,Fat Bottomed Girls,185,1,"May, Brian",204695
2258,Bicycle Race,185,1,"Mercury, Freddie",183823
2259,"You're My Best Friend",185,1,"Deacon, John",172225
2260,"Don't Stop Me Now",185,1,"Mercury, Freddie",211826
2261,Save Me,185,1,"May, Brian",228832
2262,Crazy Little Thing Called Love,185,1,"Mercury, Freddie",164231
2263,Somebody To Love,185,1,"Mercury, Freddie",297351
2264,"Now I'm Here",185,1,"May, Brian",255346
2265,Good Old-Fashioned Lover Boy,185,1,"Mercury, Freddie",175960
2266,Play The Game,185,1,"Mercury, Freddie",213368
2267,Flash,185,1,"May, Brian",168489
2268,Seven Seas Of Rhye,185,1,"Mercury, Freddie",170553
2269,We Will Rock You,185,1,"Deacon, John/May, Brian",122880
2270,We Are The Champions,185,1,"Mercury, Freddie",180950
2271,We Will Rock You,186,1,May,122671
2272,We Are The Champions,186,1,Mercury,182883
2273,Sheer Heart Attack,186,1,Taylor,207386
2274,"All Dead, All Dead",186,1,May,190119
2275,Spread Your Wings,186,1,Deacon,275356
2276,Fight From The Inside,186,1,Taylor,184737
2277,"Get Down, Make Love",186,1,Mercury,231235
2278,Sleep On The Sidewalk,186,1,May,187428
2279,Who Needs You,186,1,Deacon,186958
2280,"It's Late",186,1,May,386194
2281,My Melancholy Blues,186,1,Mercury,206471
2358,The Power Of Equality,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,243591
2359,If You Have To Ask,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,216790
2360,Breaking The Girl,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,295497
2361,Funky Monks,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,323395
2362,Suck My Kiss,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,217234
2363,I Could Have Lied,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,244506
2364,Mellowship Slinky In B Major,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,240091
2365,The Righteous & The Wicked,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,248084
2366,Give It Away,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,283010
2367,Blood Sugar Sex Magik,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,271229
2368,Under The Bridge,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,264359
2369,Naked In The Rain,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,265717
2370,Apache Rose Peacock,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,282226
2371,The Greeting Song,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,193593
2372,My Lovely Man,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,279118
2373,Sir Psycho Sexy,193,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,496692
2374,"They're Red Hot",193,4,Robert Johnson,71941
2375,By The Way,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218017
2376,Universally Speaking,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",259213
2377,This Is The Place,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",257906
2378,Dosed,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",312058
2379,"Don't Forget Me",194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",277995
2380,The Zephyr Song,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",232960
2381,"Can't Stop",194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",269400
2382,I Could Die For You,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",193906
2383,Midnight,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",295810
2384,Throw Away Your Television,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",224574
2385,Cabron,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218592
2386,Tear,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",317413
2387,On Mercury,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",208509
2388,Minor Thing,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",217835
2389,Warm Tape,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",256653
2390,Venice Queen,194,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",369110
2391,Around The World,195,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,238837
2392,Parallel Universe,195,1,Red Hot Chili Peppers,270654
2393,Scar Tissue,195,1,Red Hot Chili Peppers,217469
2394,Otherside,195,1,Red Hot Chili Peppers,255973
2395,Get On Top,195,1,Red Hot Chili Peppers,198164
2396,Californication,195,1,Red Hot Chili Peppers,321671
2397,Easily,195,1,Red Hot Chili Peppers,231418
2398,Porcelain,195,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,163787
2399,Emit Remmus,195,1,Red Hot Chili Peppers,240300
2400,I Like Dirt,195,1,Red Hot Chili Peppers,157727
2401,This Velvet Glove,195,1,Red Hot Chili Peppers,225280
2402,Savior,195,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,292493
2403,Purple Stain,195,1,Red Hot Chili Peppers,253440
2404,Right On Time,195,1,Red Hot Chili Peppers,112613
2405,"Road Trippin'",195,1,Red Hot Chili Peppers,205635
2406,The Spirit Of Radio,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,299154
2407,The Trees,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,285126
2408,Something For Nothing,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,240770
2409,Freewill,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,324362
2410,Xanadu,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,667428
2411,Bastille Day,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,280528
2412,By-Tor And The Snow Dog,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,519888
2413,Anthem,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,264515
2414,Closer To The Heart,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,175412
2415,2112 Overture,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,272718
2416,The Temples Of Syrinx,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,133459
2417,La Villa Strangiato,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,577488
2418,Fly By Night,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,202318
2419,Finding My Way,196,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,305528
2434,Holding Back The Years,141,1,Mick Hucknall and Neil Moss,270053
2435,"Money's Too Tight To Mention",141,1,John and William Valentine,268408
2436,The Right Thing,141,1,Mick Hucknall,262687
2437,"It's Only Love",141,1,Jimmy and Vella Cameron,232594
2438,A New Flame,141,1,Mick Hucknall,237662
2439,"You've Got It",141,1,Mick Hucknall and Lamont Dozier,235232
2440,"If You Don't Know Me By Now",141,1,Kenny Gamble and Leon Huff,206524
2441,Stars,141,1,Mick Hucknall,248137
2442,Something Got Me Started,141,1,Mick Hucknall and Fritz McIntyre,239595
2443,Thrill Me,141,1,Mick Hucknall and Fritz McIntyre,303934
2444,Your Mirror,141,1,Mick Hucknall,240666
2445,For Your Babies,141,1,Mick Hucknall,256992
2446,So Beautiful,141,1,Mick Hucknall,298083
2447,Angel,141,1,Carolyn Franklin and Sonny Saunders,240561
2448,Fairground,141,1,Mick Hucknall,263888
2472,Lucky 13,201,4,Billy Corgan,189387
2473,Aeroplane Flies High,201,4,Billy Corgan,473391
2474,Because You Are,201,4,Billy Corgan,226403
2475,Slow Dawn,201,4,Billy Corgan,192339
2476,Believe,201,4,James Iha,192940
2477,My Mistake,201,4,Billy Corgan,240901
2478,Marquis In Spades,201,4,Billy Corgan,192731
2479,"Here's To The Atom Bomb",201,4,Billy Corgan,266893
2480,Sparrow,201,4,Billy Corgan,176822
2481,Waiting,201,4,Billy Corgan,228336
2482,Saturnine,201,4,Billy Corgan,229877
2483,Rock On,201,4,David Cook,366471
2484,Set The Ray To Jerry,201,4,Billy Corgan,249364
2485,Winterlong,201,4,Billy Corgan,299389
2486,Soot & Stars,201,4,Billy Corgan,399986
2487,Blissed & Gone,201,4,Billy Corgan,286302
2488,Siva,202,4,Billy Corgan,261172
2489,Rhinocerous,202,4,Billy Corgan,353462
2490,Drown,202,4,Billy Corgan,270497
2491,Cherub Rock,202,4,Billy Corgan,299389
2492,Today,202,4,Billy Corgan,202213
2493,Disarm,202,4,Billy Corgan,198556
2494,Landslide,202,4,Stevie Nicks,190275
2495,Bullet With Butterfly Wings,202,4,Billy Corgan,257306
2496,1979,202,4,Billy Corgan,263653
2497,Zero,202,4,Billy Corgan,161123
2498,"Tonight, Tonight",202,4,Billy Corgan,255686
2499,Eye,202,4,Billy Corgan,294530
2500,Ava Adore,202,4,Billy Corgan,261433
2501,Perfect,202,4,Billy Corgan,203023
2502,The Everlasting Gaze,202,4,Billy Corgan,242155
2503,Stand Inside Your Love,202,4,Billy Corgan,253753
2504,Real Love,202,4,Billy Corgan,250697
2505,[Untitled],202,4,Billy Corgan,231784
2506,Nothing To Say,203,1,Chris Cornell/Kim Thayil,238027
2507,Flower,203,1,Chris Cornell/Kim Thayil,208822
2508,Loud Love,203,1,Chris Cornell,297456
2509,Hands All Over,203,1,Chris Cornell/Kim Thayil,362475
2510,Get On The Snake,203,1,Chris Cornell/Kim Thayil,225123
2511,Jesus Christ Pose,203,1,Ben Shepherd/Chris Cornell/Kim Thayil/Matt Cameron,352966
2512,Outshined,203,1,Chris Cornell,312476
2513,Rusty Cage,203,1,Chris Cornell,267728
2514,Spoonman,203,1,Chris Cornell,248476
2515,The Day I Tried To Live,203,1,Chris Cornell,321175
2516,Black Hole Sun,203,1,Soundgarden,320365
2517,Fell On Black Days,203,1,Chris Cornell,282331
2518,Pretty Noose,203,1,Chris Cornell,253570
2519,Burden In My Hand,203,1,Chris Cornell,292153
2520,Blow Up The Outside World,203,1,Chris Cornell,347898
2521,Ty Cobb,203,1,Ben Shepherd/Chris Cornell,188786
2522,Bleed Together,203,1,Chris Cornell,232202
2542,Dead And Bloated,206,1,R. DeLeo/Weiland,310386
2543,Sex Type Thing,206,1,D. DeLeo/Kretz/Weiland,218723
2544,Wicked Garden,206,1,D. DeLeo/R. DeLeo/Weiland,245368
2545,No Memory,206,1,Dean Deleo,80613
2546,Sin,206,1,R. DeLeo/Weiland,364800
2547,Naked Sunday,206,1,D. DeLeo/Kretz/R. DeLeo/Weiland,229720
2548,Creep,206,1,R. DeLeo/Weiland,333191
2549,Piece Of Pie,206,1,R. DeLeo/Weiland,324623
2550,Plush,206,1,R. DeLeo/Weiland,314017
2551,Wet My Bed,206,1,R. DeLeo/Weiland,96914
2552,Crackerman,206,1,Kretz/R. DeLeo/Weiland,194403
2553,Where The River Goes,206,1,D. DeLeo/Kretz/Weiland,505991
2554,Soldier Side - Intro,207,3,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",63764
2555,B.Y.O.B.,207,3,"Tankian, Serj",255555
2556,Revenga,207,3,"Tankian, Serj",228127
2557,Cigaro,207,3,"Tankian, Serj",131787
2558,Radio/Video,207,3,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",249312
2559,"This Cocaine Makes Me Feel Like I'm On This Song",207,3,"Tankian, Serj",128339
2560,Violent Pornography,207,3,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",211435
2561,Question!,207,3,"Tankian, Serj",200698
2562,Sad Statue,207,3,"Tankian, Serj",205897
2563,Old School Hollywood,207,3,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",176953
2564,Lost in Hollywood,207,3,"Tankian, Serj",320783
2565,The Sun Road,208,1,"Terry Bozzio, Steve Stevens, Tony Levin",880640
2566,Dark Corners,208,1,"Terry Bozzio, Steve Stevens, Tony Levin",513541
2567,Duende,208,1,"Terry Bozzio, Steve Stevens, Tony Levin",447582
2568,Black Light Syndrome,208,1,"Terry Bozzio, Steve Stevens, Tony Levin",526471
2569,Falling in Circles,208,1,"Terry Bozzio, Steve Stevens, Tony Levin",549093
2570,Book of Hours,208,1,"Terry Bozzio, Steve Stevens, Tony Levin",583366
2571,Chaos-Control,208,1,"Terry Bozzio, Steve Stevens, Tony Levin",529841
2572,Midnight From The Inside Out,209,6,Chris Robinson/Rich Robinson,286981
2573,Sting Me,209,6,Chris Robinson/Rich Robinson,268094
2574,Thick & Thin,209,6,Chris Robinson/Rich Robinson,222720
2575,Greasy Grass River,209,6,Chris Robinson/Rich Robinson,218749
2576,Sometimes Salvation,209,6,Chris Robinson/Rich Robinson,389146
2577,Cursed Diamonds,209,6,Chris Robinson/Rich Robinson,368300
2578,Miracle To Me,209,6,Chris Robinson/Rich Robinson,372636
2579,Wiser Time,209,6,Chris Robinson/Rich Robinson,459990
2580,Girl From A Pawnshop,209,6,Chris Robinson/Rich Robinson,404688
2581,Cosmic Fiend,209,6,Chris Robinson/Rich Robinson,308401
2582,Black Moon Creeping,210,6,Chris Robinson/Rich Robinson,359314
2583,High Head Blues,210,6,Chris Robinson/Rich Robinson,371879
2584,Title Song,210,6,Chris Robinson/Rich Robinson,505521
2585,She Talks To Angels,210,6,Chris Robinson/Rich Robinson,361978
2586,Twice As Hard,210,6,Chris Robinson/Rich Robinson,275565
2587,"Lickin'",210,6,Chris Robinson/Rich Robinson,314409
2588,Soul Singing,210,6,Chris Robinson/Rich Robinson,233639
2589,Hard To Handle,210,6,A.Isbell/A.Jones/O.Redding,206994
2590,Remedy,210,6,Chris Robinson/Rich Robinson,337084
2591,White Riot,211,4,Joe Strummer/Mick Jones,118726
2592,Remote Control,211,4,Joe Strummer/Mick Jones,180297
2593,Complete Control,211,4,Joe Strummer/Mick Jones,192653
2594,Clash City Rockers,211,4,Joe Strummer/Mick Jones,227500
2595,(White Man) In Hammersmith Palais,211,4,Joe Strummer/Mick Jones,240640
2596,Tommy Gun,211,4,Joe Strummer/Mick Jones,195526
2597,English Civil War,211,4,Mick Jones/Traditional arr. Joe Strummer,156708
2598,I Fought The Law,211,4,Sonny Curtis,159764
2599,London Calling,211,4,Joe Strummer/Mick Jones,199706
2600,Train In Vain,211,4,Joe Strummer/Mick Jones,189675
2601,Bankrobber,211,4,Joe Strummer/Mick Jones,272431
2602,The Call Up,211,4,The Clash,324336
2603,Hitsville UK,211,4,The Clash,261433
2604,The Magnificent Seven,211,4,The Clash,268486
2605,This Is Radio Clash,211,4,The Clash,249756
2606,Know Your Rights,211,4,The Clash,217678
2607,Rock The Casbah,211,4,The Clash,222145
2608,Should I Stay Or Should I Go,211,4,The Clash,187219
2609,War (The Process),212,1,Billy Duffy/Ian Astbury,252630
2610,The Saint,212,1,Billy Duffy/Ian Astbury,216215
2611,Rise,212,1,Billy Duffy/Ian Astbury,219088
2612,Take The Power,212,1,Billy Duffy/Ian Astbury,235755
2613,Breathe,212,1,Billy Duffy/Ian Astbury/Marti Frederiksen/Mick Jones,299781
2614,Nico,212,1,Billy Duffy/Ian Astbury,289488
2615,American Gothic,212,1,Billy Duffy/Ian Astbury,236878
2616,Ashes And Ghosts,212,1,Billy Duffy/Bob Rock/Ian Astbury,300591
2617,Shape The Sky,212,1,Billy Duffy/Ian Astbury,209789
2618,Speed Of Light,212,1,Billy Duffy/Bob Rock/Ian Astbury,262817
2619,True Believers,212,1,Billy Duffy/Ian Astbury,308009
2620,My Bridges Burn,212,1,Billy Duffy/Ian Astbury,231862
2621,She Sells Sanctuary,213,1,"",253727
2622,Fire Woman,213,1,"",312790
2623,"Lil' Evil",213,1,"",165825
2624,Spirit Walker,213,1,"",230060
2625,The Witch,213,1,"",258768
2626,Revolution,213,1,"",256026
2627,Wild Hearted Son,213,1,"",266893
2628,Love Removal Machine,213,1,"",257619
2629,Rain,213,1,"",236669
2630,Edie (Ciao Baby),213,1,"",241632
2631,Heart Of Soul,213,1,"",274207
2632,Love,213,1,"",326739
2633,Wild Flower,213,1,"",215536
2634,Go West,213,1,"",238158
2635,Resurrection Joe,213,1,"",255451
2636,Sun King,213,1,"",368431
2637,Sweet Soul Sister,213,1,"",212009
2638,Earth Mofo,213,1,"",282200
2639,Break on Through,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",149342
2640,Soul Kitchen,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",215066
2641,The Crystal Ship,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",154853
2642,Twentienth Century Fox,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",153913
2643,Alabama Song,214,1,Weill-Brecht,200097
2644,Light My Fire,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",428329
2645,Back Door Man,214,1,"Willie Dixon, C. Burnett",214360
2646,I Looked At You,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",142080
2647,End Of The Night,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",172695
2648,Take It As It Comes,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",137168
2649,The End,214,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",701831
2650,Roxanne,215,1,G M Sumner,192992
2651,"Can't Stand Losing You",215,1,G M Sumner,181159
2652,Message in a Bottle,215,1,G M Sumner,291474
