NR_PROCESSO,NR_OUTRAS_REF,CD_EXPORTADOR,CD_IMPORTADOR,CD_DESPACHANTE,CD_AGENTE,CD_INCOTERM,CD_PAIS_DESTINO,CD_MOEDA,CD_VIA_TRANSPORTE,CD_TRANSPORTADORA,CD_SEGURADORA,CD_REPRESENTANTE,CD_LOCAL_ORIGEM,CD_LOCAL_DESTINO,CD_URF_DESPACHO,CD_URF_DESTINO,CD_TERMO_PAGTO,CD_FORMA_PAGTO,CD_LINGUA_PEDIDO,CD_TIPO_FRETE,CD_USUARIO,CD_CARTA_CREDITO,CD_INST_NEGOC,CD_CONSIGNATARIO,CD_NOTIFY1,CD_NOTIFY2,DT_REGISTRO_PEDIDO,DT_FATURA,IN_DRAWBACK,NR_LI,NR_FATURA,QT_TOTAL_ITENS,TX_INF_EMBALAGEM,TX_MARCACAO_VOLUME,TX_TERMO_PAGTO,TX_DECL_ADICIONAL,TX_DECL_EXPORTADOR,TP_NOTIFY1,TP_NOTIFY2,TP_CONSIGNATARIO,VL_FRETE,VL_SEGURO,VL_PESO_BRUTO,VL_PESO_LIQUIDO,VL_DESCONTO,VL_COMISSAO_PERCENT,VL_TOT_ORIGEM,VL_TOT_CUBAGEM,VL_TOT_FOB,VL_TOT_COM_AGENTE,VL_TOT_QTDE_PROD,VL_TOT_QTDE_EMBALAGEM,VL_TOT_MCV,VL_TOT_EXW,VL_TX_CAMBIO,VL_TOT_CONTAINER,VL_TOT_PALLETS,VL_TOT_DESPESA,NR_SD,NR_CERTIFICADO,CD_LOCAL_EMISSAO,CD_ACORDO,CD_NORMAS,TX_OBSERVACAO,TX_CABECALHO,IN_ACORDO_ITENS,IN_NORMAS_ITENS,DT_SD,IN_FABR_EXPO,CD_FABRICANTE,CD_PAIS_ORIGEM,TP_COPIA,CD_COPIA,TP_DOCUMENTO,CD_DOCUMENTO,IN_ACORDO2_ITENS,IN_NORMAS2_ITENS,CD_ACORDO2,CD_NORMAS2,CD_PAIS_ORIG,IN_VENDA_INCOTERM,TX_MERCADORIA_BL,IN_DECL_AD_INSTR_EMB,IN_DECL_AD_PACKING_LIST,CD_BANCO_SAQUE_BORDERO,NR_DDE,IN_REFERENCIA_FAT_INST,DT_REG_DDE,IN_ETIQUETA,CD_ENQUAD_OP,VL_SEM_COBERTURA_CAMBIAL,TX_DECL_ADIC_INST_EMB,TX_CRIT_ORIG_FORM_A,CD_LOCAL_DESPACHO,VL_ACRESCIMO,DT_AVISO_EMBARQUE,TP_POS_AD,in_num_fat_auto,IN_MONTADO,IN_SELECIONADO,VL_FRETE_INT,TX_LOGOMARCA,CD_BANCO_SAQUE,VL_INLAND_FREIGHT,IN_DUE,IN_REC_ALFANDEGADO_DESPACHO,CD_REC_ALFANDEGADO_DESPACHO,NM_REF_END_REC_ALFAND_DESPACHO,CD_REC_ALFANDEGADO_EMBARQUE,IN_UM_ENQUAD_POR_PROC,TX_INFORMACOES_ADICIONAIS,CD_STATUS_DUE,DT_ENVIO_DUE,CD_CHAVE_ACESSO_DUE,TX_MARCACAO_VOLUME_ESP,IN_TIPO_DOCUMENTO_DUE,NR_PROCESSSO_ADM_IMP,DT_PRAZO_VALIDADE_EXP_TEMP,TX_MOTIVO_RETIFICACAO,QT_DIAS_PRAZO_VALIDADE_EXP_TEMP,IN_REC_ALFANDEGADO_EMBARQUE,NM_REF_END_REC_ALFAND_EMBARQUE,TIPOACORDOCOEMRCIAL_ID
0102EM-016125-24  ,NULL,03257,35645,031,NULL,CIF,365,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-11-22 12:37:09.153,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8932775,,8931404,1,0102EM-016125-24,200,2024-11-22 12:40:08.000,24NZE132111966,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-004158-23  ,NULL,01597,10259,003,0338,CIF,169,220,01,1512,NULL,NULL,0002,0006,0817800,0817800,000019,NULL,2,1,NULL,NULL,35900,10259,10259,NULL,2023-04-18 00:00:00.000,NULL,1,NULL,71087679,001, , , , ,,0,NULL,0,"2,9",0,"24718,932","24087,456",0,NULL,0,0,"20689,74",0,"2496,096",0,"23692,64","20692,64",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,1,1,NULL,NULL,0,NULL,NULL,81101,0, , ,NULL,3000,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931404,NULL,8931404,1,0102EM-004158-23 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64  - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2023-04-18 16:53:43.000,23QMG095799477, ,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-015129-19  ,NULL,02481,19071,003,NULL,FOB,160,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2020-01-03 11:30:28.903,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80380,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931359,,8931359,0,EM-015129-19 - S12059.D03,200,2020-01-03 23:37:35.000,20UEE028545375,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-010902-22  ,NULL,02835,29014,003,NULL,CIP,249,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-23 14:57:30.440,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,81101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931356,,8931356,0,0102EM-010902-22 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64  - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2022-07-01 08:50:31.000,22YEN078562288,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EG-001839-23  ,NULL,02362,28223,003,NULL,FOB,160,220,NULL,NULL,     ,     ,NULL,NULL,0917800,0917800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-10 14:51:12.637,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80380,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,9801301,,9801301,0,0102EG-001839-23. SOJA - MV LORD BYRON - PARANAGUA - DESTINO: CHINA.,200,2023-10-10 15:26:01.000,23GBF106551743,NULL,3,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-008482-25  ,NULL,02594,16068,031,0023,FCA,063,220,01,NULL,NULL,NULL,0002,0186,0817800,0817800,000234,NULL,2,0,NULL,NULL,NULL,16068,16068,NULL,2025-08-05 00:00:00.000,2025-08-11 00:00:00.000,0,NULL,PUR115720/2025,004,14.448 CAJAS ACONDICIONADAS EN 43 PALLETS - ALIMENTO PARA MASCOTAS - PET CARE,NESTLE ARGENTINA S.A. 4578661310 ROSARIO ARGENTINA NESTLE NORDESTE ALIM E BEB LTDA, , ,,0,NULL,0,0,0,"21593,712",19026,0,NULL,0,"51,231","33505,92",0,14448,0,"33505,92","33505,92",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,02576,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,     ,NULL,0,NULL,NULL,80000,0,PAY TO: BANCO BRADESCO S A ACCOUNT NAME: Nestle Nordeste Alimentos E Bebidas Ltda  BANK NUMBER: 237-2 BANK BRANCH: 2372-8 ACCOUNT NUMBER: 5176-4 SWIFT CODE: BBDEBRSPXXX, ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8932798,NULL,8931359,1,0102EM-008482-25 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2025-09-02 14:57:59.000,25MKR150771636,NESTLE ARGENTINA S.A. 4578661310 ROSARIO ARGENTINA NESTLE NORDESTE ALIM E BEB LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-002426-14  ,NULL,NULL,NULL,NULL,0036,NULL,087,220,NULL,NULL,NULL,NULL,0125,0297,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2014-10-28 15:40:18.430,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"1290,1","772,36",0,0,0,0,"231048,48",0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,NULL,1,1,NULL,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-013639-22  ,NULL,00393,10261,003,0338,CFR,589,220,01,1512,NULL,NULL,0002,0063,0817800,0817800,000005,NULL,2,1,NULL,NULL,35800,10261,10261,NULL,2022-08-12 00:00:00.000,NULL,1,NULL,71054029,003,,,,,,0,NULL,0,20700,0,"73054,944","71146,512",0,NULL,0,0,"48603,63",0,"7372,728",0,"69303,63","69303,63",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,00393,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1,,1,1,NULL,NULL,0,NULL,NULL,80000,0,,,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931356,NULL,8931356,1,0102EM-013639-22 - 71054029,200,2022-08-12 14:24:39.000,22PNC081221615,,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-002639-24  ,NULL,01874,33197,031,0071,EXW,589,220,04,NULL,NULL,NULL,0125,0063,0817700,0817700,000486,NULL,2,0,NULL,NULL,NULL,33197,33197,NULL,2024-12-12 00:00:00.000,2024-12-12 00:00:00.000,0,NULL,000968/24,010, 05 PAQUETES Y 06 PALETAS DE MADERA TRATADA Y CERTIFICADA ,SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO LTDA - PROCEDENCIA BRASIL SAINT-GOBAIN ABRASIVOS PERU LIMA - PERU    , , ,,0,NULL,0,0,0,4716,4596,0,0,0,"5,1809","21410,24",0,30244,0,"21410,24","21410,24",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,AEREO - FIGWAL  , ,NULL,0,NULL,1,0,0,0,0,logo_sg2.jpg,NULL,NULL,1,1,8921101,NULL,8921101,0,0102EA-002639-24,200,2024-12-12 17:53:11.000,24FLF133554896, ,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-000620-18  ,NULL,01702,18805,   ,0163,FCA,611,220,04,NULL,NULL,     ,0125,0109,0817600,0817600,000014,NULL,0,0,4079,NULL,     ,NULL,NULL,NULL,2018-03-06 00:00:00.000,NULL,0,NULL,0082089860,069, , , , ,,NULL,NULL,NULL,0,0,"573,1","358,683",0,0,0,0,"282450,24",0,1619310,0,"282450,24","282450,24",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,NULL,NULL,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,           ,0,1899-12-30 00:00:00.000,0,80000,NULL, , ,NULL,0,NULL,NULL,0,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EG-001921-22  ,NULL,02362,28223,003,NULL,FOB,160,220,NULL,NULL,     ,     ,NULL,NULL,1017700,1017700,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-16 19:58:55.297,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80380,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,0301403,,0301403,0,0102EG-001921-22. SOJA - MV MY VISION - RIO GRANDE - DESTINO: CHINA.,200,2022-12-16 20:19:47.000,22SFS088939732,NULL,3,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-000914-14  ,NULL,02258,16764,   ,0204,FOB,573,220,01,NULL,NULL,NULL,0002,0053,0817800,0817800,000019,NULL, ,0,2716,NULL,NULL,NULL,NULL,NULL,2014-02-04 00:00:00.000,NULL,0,NULL,NULL,001, , , , ,,NULL,NULL,NULL,0,0,26125,25000,0,0,0,0,"625684,5",0,"16552,5",0,"625684,5","625684,5",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,81101,NULL, , ,NULL,0,NULL,NULL,1,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-001421-21  ,NULL,01140,06303,003,0023,FCA,351,220,01,NULL,NULL,NULL,0002,0058,0817800,0817800,000209,NULL,1,0,NULL,NULL,NULL,06303,06303,NULL,2021-02-04 00:00:00.000,2021-02-11 00:00:00.000,1,NULL,NES086536/2021,001, ,Nestle Hong Kong Ltd. LDP8019212 HONG KONG HONG KONG NESTLE BRASIL LTDA, , ,,0,NULL,0,0,0,"19282,56","5068,8",0,NULL,0,"42,863","30222,72",0,2112,0,"30222,72","30222,72",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33", ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931359,NULL,8931359,1,0102EM-001421-21 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64,200,2021-02-12 16:33:27.000,21DJF047948089,Nestle Hong Kong Ltd. LDP8019212 HONG KONG HONG KONG NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-002322-16  ,NULL,01597,11033,NULL,1199,FCA,097,220,07,0945,NULL,NULL,0928,0592,0145200,0145200,000005,NULL,2,0,0789,NULL,NULL,11033,11033,NULL,2016-08-15 00:00:00.000,NULL,1,NULL,70641865,003, , , , ,,0,NULL,0,0,0,"20949,552","20949,552",0,NULL,0,0,"16146,51",0,"1440,648",0,"16146,51","16146,51",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,01597,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,1,1,NULL,NULL,0,NULL,NULL,80000,0, , ,NULL,0,NULL,1,0,1,1,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EA-003811-15  ,NULL,01701,18805,   ,0036,CPT,345,220,04,NULL,NULL,     ,0125,0638,0817600,0817600,000014,NULL,0,1,3837,NULL,     ,NULL,NULL,NULL,2015-12-15 00:00:00.000,NULL,0,NULL,0080466057,032, , , , ,,NULL,NULL,NULL,"253,73",0,"35,08","34,213",0,0,0,0,"6513,84",0,591,0,"6767,57","6513,84",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,NULL,NULL,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,           ,0,1899-12-30 00:00:00.000,0,80000,NULL, , ,NULL,0,NULL,NULL,0,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EG-001921-23  ,NULL,02362,28223,003,NULL,FCA,858,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-23 17:44:10.007,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80380,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931360,,8931360,0,"0102EG-001921-23 - MILHO - MV  KATERINA III - SANTOS - DESTINO: VIETNA ""Despachante: Indaiá Logística Internacional / Tel: (13) 3211-4050""  DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson)",500,2023-10-23 18:01:47.000,23CWI107298367,NULL,3,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-000393-25  ,NULL,03137,32372,031,NULL,FCA,249,220,NULL,NULL,     ,     ,NULL,NULL,0817700,0817700,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2025-02-19 16:02:35.227,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8921101,,8921101,1,"0102EA-000393-25 - AJUDANTES: EDSON ROGERIO DOS SANTOS JUNIOR - CPF 433.308.578-03  Atestamos para os devidos fins que a descrição a seguir deve ser considerada como ""Descrição Complementar"" para todos os itens presentes nessa DUE - ""LUCITONE 199 LÍQUIDO - ""Líquido acrílico termopolimerizável para base de prótese dentária.""",200,2025-02-19 17:38:37.000,25HPZ137625877,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-000813-25  ,NULL,03136,32175,031,NULL,CPT,063,220,NULL,NULL,     ,     ,NULL,NULL,1017503,1017503,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-02-26 15:47:18.577,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,0963701,,0963701,1,0102ER-000813-25 - ,200,2025-02-26 16:05:58.000,25DEB138122844,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-007485-14  ,NULL,01597,17560,NULL,0362,CIF,040,220,01,0114,NULL,NULL,0002,0119,0817800,0817800,000005,NULL,1,1,NULL,NULL,NULL,17560,17560,NULL,2014-09-30 00:00:00.000,NULL,1,NULL,70495041,001, , , , ,,0,NULL,0,2400,"29,17","24286,632","23530,512",0,NULL,0,0,"25619,4",0,"1610,136",0,"28048,57","28048,57",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,01597,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,BIGTREE LDA RUA DANIEL AUGUSTO SILVA 169 ALFRAGIDE PORTUGAL, ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-015987-24  ,NULL,02869,NULL,031,NULL,FOB,149,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-12-04 11:05:44.467,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931359,,8931359,1,0102EM-015987-24 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2024-12-04 11:11:17.000,24KVX132907019,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-020572-22  ,NULL,01597,10259,003,0338,CIF,169,220,01,1512,NULL,NULL,0002,0006,0817800,0817800,000019,NULL,2,1,NULL,NULL,35900,10259,10259,NULL,2022-12-22 00:00:00.000,NULL,1,NULL,71073074,001,,,,,,0,NULL,0,4000,"2,94","22547,745","21952,788",0,NULL,0,0,"16971,2",0,"2796,552",0,"20974,14","20974,14",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1,,1,1,NULL,NULL,0,NULL,NULL,81101,0,,,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931404,NULL,8931404,1,0102EM-020572-22 - 71073074 ,200,2022-12-23 10:40:14.000,22HAW089334877,,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-000942-25  ,NULL,01140,06324,031,NULL,FCA,158,220,07,NULL,NULL,NULL,1448,0009,1017500,1017500,000203,NULL,2,0,NULL,NULL,33500,06324,06324,NULL,2025-03-10 00:00:00.000,2025-03-21 00:00:00.000,1,NULL,NES113499/2025,001, ,NESTLE , , ,,0,NULL,0,0,0,12320,11200,0,NULL,0,"84,112","165649,68",0,56,0,"165649,68","165649,68",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33", ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,0603201,NULL,0603201,1,0102ER-000942-25 PRESTADORA DO SERVICO: RCR ASSESSORIA ADRUANEIRA E REPRESENTAÇÕES - DESPACHANTES AUTORIZADOS:REINALDO PADILHA DA SILVA :REG. 10D.01.845 - CPF 700.798.110-00 ,200,2025-03-28 14:32:30.000,25WSA140204100,NESTLE ,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-001307-18  ,NULL,01597,10263,NULL,1198,FCA,586,220,07,0864,NULL,NULL,0928,0091,0917500,0917500,000005,NULL,2,0,NULL,NULL,NULL,10263,10263,NULL,2018-05-02 00:00:00.000,NULL,1,NULL,70760813,001, , , , ,,0,NULL,0,0,0,"26983,48","25143,48",0,NULL,0,0,"5440,56",0,"1271,16",0,"5440,56","5440,56",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,01597,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,1,1,NULL,NULL,0,NULL,NULL,80000,0, , ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
